Date,OrderID,Customer,Region,Channel,Segment,Category,Product,Quantity,UnitPrice,Discount,Sales,Cost,Profit,MarketingSpend,CustomerSince
2025-07-12,ORD-101348,C-4923,APAC,Affiliate,Enterprise,Accessories,Orbit Dock,4,208,0.11,740.48,479.87,260.61,79.98,2024-10-30
2025-07-13,ORD-101349,C-4186,North America,Social,Enterprise,Accessories,Shield Case,5,204,0.08,938.4,689.45,248.95,84.65,2023-01-16
2025-07-13,ORD-101350,C-4884,EMEA,Email,Enterprise,Accessories,Flux Cable,1,93,0,93,57.09,35.91,6.13,2024-01-29
2025-07-13,ORD-101351,C-4792,APAC,Paid Search,Consumer,Wearables,Nimbus Ring,2,245,0.014781021897810219,482.76,357.64,125.12,63.81,2024-09-17
2025-07-13,ORD-101352,C-4676,EMEA,Organic,Enterprise,Home,Beacon Lamp,8,192,0,1536,1154.65,381.35,0,2025-04-06
2025-07-13,ORD-101353,C-4608,EMEA,Affiliate,SMB,Audio,Echo Buds,2,79,0,158,113.76,44.24,10.24,2023-06-25
2025-07-13,ORD-101354,C-4451,North America,Organic,Consumer,Wearables,Aura Watch,1,329,0.12419708029197081,288.14,184.99,103.15,0,2025-01-03
2025-07-13,ORD-101355,C-4630,APAC,Email,Consumer,Audio,Echo Buds,3,79,0.02,232.26,170.65,61.61,25.28,2024-07-08
2025-07-13,ORD-101356,C-4406,EMEA,Social,Consumer,Wearables,Aura Watch,2,329,0.12419708029197081,576.28,369.96,206.32,50.64,2023-11-19
2025-07-13,ORD-101357,C-4185,APAC,Email,Enterprise,Wearables,Aura Watch,1,329,0.0541970802919708,311.17,184.99,126.18,33.52,2024-03-10
2025-07-13,ORD-101358,C-4451,EMEA,Social,Consumer,Wearables,Aura Watch,2,329,0.0541970802919708,622.34,369.96,252.38,63.58,2023-04-28
2025-07-13,ORD-101359,C-4204,North America,Organic,Enterprise,Audio,Echo Buds,5,79,0.07,367.35,284.41,82.94,0,2023-10-12
2025-07-14,ORD-101360,C-4940,North America,Organic,Enterprise,Wearables,Aura Watch,3,329,0.054598540145985405,933.11,555.09,378.02,0,2024-09-16
2025-07-14,ORD-101361,C-4101,APAC,Email,Enterprise,Audio,Halo Headset,2,125,0.08,230,145.24,84.76,16.16,2024-12-03
2025-07-14,ORD-101362,C-4672,North America,Paid Search,Consumer,Wearables,Aura Watch,2,329,0.1294890510948905,572.8,370.06,202.74,75.8,2025-05-12
2025-07-14,ORD-101363,C-4475,North America,Affiliate,Consumer,Audio,Echo Buds,2,79,0,158,113.76,44.24,9.82,2024-07-18
2025-07-14,ORD-101364,C-4771,EMEA,Affiliate,Enterprise,Home,Vista Hub,8,214,0,1712,1212.14,499.86,166.72,2025-06-05
2025-07-14,ORD-101365,C-4362,APAC,Social,Enterprise,Accessories,Flux Cable,3,93,0,279,171.28,107.72,29.58,2024-06-05
2025-07-14,ORD-101366,C-4444,APAC,Affiliate,SMB,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,19.86,2024-10-11
2025-07-14,ORD-101367,C-4866,APAC,Affiliate,SMB,Home,Beacon Lamp,3,192,0,576,432.99,143.01,57.82,2023-03-11
2025-07-14,ORD-101368,C-4387,EMEA,Affiliate,SMB,Wearables,Pulse Band,1,105,0.07,97.65,56.39,41.26,10.23,2023-09-05
2025-07-14,ORD-101369,C-4700,North America,Email,SMB,Wearables,Nimbus Ring,3,245,0.15,624.75,536.46,88.29,47.53,2025-05-31
2025-07-14,ORD-101370,C-4297,North America,Email,Enterprise,Accessories,Orbit Dock,7,208,0,1456,839.77,616.23,101.74,2024-01-19
2025-07-14,ORD-101371,C-4998,North America,Organic,Consumer,Wearables,Nimbus Ring,1,245,0.05,232.75,178.82,53.93,0,2025-02-13
2025-07-14,ORD-101372,C-4388,APAC,Affiliate,Enterprise,Home,Nest Sensor,1,64,0,64,34.28,29.72,4.06,2024-01-01
2025-07-15,ORD-101373,C-4677,North America,Paid Search,Consumer,Accessories,Shield Case,2,204,0.025,397.8,275.78,122.02,52.71,2024-09-07
2025-07-15,ORD-101374,C-4873,North America,Social,Enterprise,Accessories,Flux Cable,1,93,0,93,57.09,35.91,6.12,2025-08-13
2025-07-15,ORD-101375,C-4299,North America,Email,Enterprise,Home,Nest Sensor,6,64,0,384,205.67,178.33,36.48,2025-01-17
2025-07-15,ORD-101376,C-4954,EMEA,Affiliate,Consumer,Accessories,Flux Cable,1,93,0,93,57.09,35.91,7.08,2025-07-31
2025-07-15,ORD-101377,C-4106,EMEA,Social,Consumer,Wearables,Pulse Band,1,105,0,105,56.39,48.61,8.03,2024-07-17
2025-07-15,ORD-101378,C-4931,North America,Paid Search,Consumer,Audio,Halo Headset,3,125,0.095,339.38,217.87,121.51,44.97,2023-08-19
2025-07-15,ORD-101379,C-4792,APAC,Social,Consumer,Audio,Echo Buds,2,79,0.06,148.52,113.76,34.76,9.26,2024-05-25
2025-07-15,ORD-101380,C-4499,EMEA,Email,Consumer,Home,Beacon Lamp,2,192,0.11,341.76,288.66,53.1,31.07,2023-12-24
2025-07-15,ORD-101381,C-4188,EMEA,Email,Consumer,Home,Vista Hub,3,214,0,642,454.55,187.45,50.2,2024-07-28
2025-07-15,ORD-101382,C-4276,EMEA,Paid Search,SMB,Accessories,Flux Cable,1,93,0.055,87.88,57.09,30.79,11.64,2023-08-12
2025-07-15,ORD-101383,C-4579,APAC,Organic,Enterprise,Accessories,Shield Case,3,204,0.11,544.68,413.67,131.01,0,2023-11-08
2025-07-16,ORD-101384,C-4169,APAC,Paid Search,Consumer,Accessories,Shield Case,2,204,0.05510948905109489,385.52,275.78,109.74,51.14,2025-08-17
2025-07-16,ORD-101385,C-4142,North America,Email,Enterprise,Audio,Halo Headset,1,125,0.04,120,72.62,47.38,10.68,2023-07-19
2025-07-16,ORD-101386,C-4199,APAC,Affiliate,Consumer,Wearables,Aura Watch,3,329,0.0554014598540146,932.32,555.36,376.96,75.48,2024-04-09
2025-07-16,ORD-101387,C-4736,North America,Social,SMB,Audio,Echo Buds,2,79,0,158,113.76,44.24,13.57,2024-04-13
2025-07-16,ORD-101388,C-4215,APAC,Affiliate,Enterprise,Wearables,Pulse Band,5,105,0.02,514.5,281.95,232.55,49.82,2025-07-16
2025-07-16,ORD-101389,C-4554,North America,Email,Consumer,Wearables,Nimbus Ring,3,245,0,735,536.46,198.54,64.94,2024-08-24
2025-07-16,ORD-101390,C-4649,APAC,Social,Consumer,Home,Beacon Lamp,2,192,0,384,288.66,95.34,37.05,2023-10-18
2025-07-16,ORD-101391,C-4365,APAC,Organic,SMB,Wearables,Aura Watch,3,329,0.1254014598540146,863.23,555.36,307.87,0,2024-07-23
2025-07-16,ORD-101392,C-4918,APAC,Organic,Enterprise,Wearables,Pulse Band,3,105,0,315,169.17,145.83,0,2025-06-03
2025-07-16,ORD-101393,C-4719,EMEA,Affiliate,Consumer,Audio,Halo Headset,3,125,0.03,363.75,217.87,145.88,26.38,2023-05-31
2025-07-16,ORD-101394,C-4325,North America,Social,Consumer,Wearables,Aura Watch,2,329,0.0554014598540146,621.55,370.24,251.31,41.04,2024-04-26
2025-07-16,ORD-101395,C-4548,North America,Email,Enterprise,Wearables,Pulse Band,8,105,0,840,451.12,388.88,74.87,2025-03-16
2025-07-17,ORD-101396,C-4534,APAC,Paid Search,Enterprise,Audio,Echo Buds,5,79,0.05521897810218978,373.19,284.41,88.78,49.57,2024-02-20
2025-07-17,ORD-101397,C-4889,North America,Affiliate,Consumer,Home,Vista Hub,3,214,0,642,454.55,187.45,50.23,2024-10-14
2025-07-17,ORD-101398,C-4638,APAC,Email,Enterprise,Home,Beacon Lamp,2,192,0,384,288.66,95.34,33.32,2024-10-02
2025-07-17,ORD-101399,C-4643,APAC,Social,Enterprise,Accessories,Orbit Dock,6,208,0,1248,719.8,528.2,120.45,2024-07-27
2025-07-17,ORD-101400,C-4457,North America,Paid Search,Consumer,Home,Beacon Lamp,3,192,0.01521897810218978,567.23,432.99,134.24,75.34,2024-10-10
2025-07-17,ORD-101401,C-4823,APAC,Affiliate,Consumer,Wearables,Nimbus Ring,3,245,0.13,639.45,536.46,102.99,67.25,2023-07-16
2025-07-17,ORD-101402,C-4395,APAC,Email,Enterprise,Accessories,Orbit Dock,4,208,0,832,479.87,352.13,78.48,2024-01-13
2025-07-17,ORD-101403,C-4214,EMEA,Affiliate,SMB,Wearables,Aura Watch,3,329,0.0558029197080292,931.92,555.5,376.42,79.2,2025-06-30
2025-07-17,ORD-101404,C-4785,EMEA,Affiliate,SMB,Audio,Echo Buds,3,79,0,237,170.65,66.35,23.71,2024-01-06
2025-07-17,ORD-101405,C-4601,EMEA,Affiliate,Consumer,Wearables,Aura Watch,1,329,0.06580291970802919,307.35,185.17,122.18,29.75,2025-08-26
2025-07-17,ORD-101406,C-4265,North America,Organic,Consumer,Wearables,Pulse Band,2,105,0,210,112.78,97.22,0,2025-07-16
2025-07-18,ORD-101407,C-4764,APAC,Social,Enterprise,Wearables,Pulse Band,1,105,0.05,99.75,56.39,43.36,7.52,2024-02-16
2025-07-18,ORD-101408,C-4238,APAC,Organic,Consumer,Wearables,Aura Watch,2,329,0.0562043795620438,621.02,370.42,250.6,0,2025-04-14
2025-07-18,ORD-101409,C-4609,North America,Paid Search,Consumer,Home,Beacon Lamp,3,192,0.10532846715328467,515.33,432.99,82.34,68.54,2025-09-05
2025-07-18,ORD-101410,C-4147,EMEA,Social,Enterprise,Home,Vista Hub,4,214,0,856,606.07,249.93,69.89,2023-04-04
2025-07-18,ORD-101411,C-4904,North America,Email,Enterprise,Wearables,Pulse Band,9,105,0,945,507.51,437.49,89.14,2023-07-07
2025-07-18,ORD-101412,C-4433,North America,Paid Search,Enterprise,Home,Vista Hub,1,214,0.015328467153284672,210.72,151.52,59.2,28.02,2025-07-20
2025-07-18,ORD-101413,C-4708,North America,Paid Search,,Wearables,Pulse Band,1,105,0.015328467153284672,103.39,56.39,47,13.75,2023-08-12
2025-07-18,ORD-101414,C-4638,EMEA,Paid Search,Enterprise,Accessories,Flux Cable,6,93,0.09532846715328468,504.81,342.57,162.24,67.14,2024-07-13
2025-07-18,ORD-101415,C-4356,North America,Affiliate,Enterprise,Wearables,Aura Watch,6,329,0.0562043795620438,1863.05,1111.26,751.79,156.84,2025-01-17
2025-07-19,ORD-101416,C-4289,APAC,Email,SMB,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,22.71,2025-06-10
2025-07-19,ORD-101417,C-4151,EMEA,Paid Search,Consumer,Accessories,Orbit Dock,3,208,0.03543795620437956,601.89,359.9,241.99,80.15,2024-09-11
2025-07-19,ORD-101418,C-4902,APAC,Social,SMB,Home,Beacon Lamp,2,192,0,384,288.66,95.34,23.14,2024-06-15
2025-07-19,ORD-101419,C-4955,EMEA,Paid Search,Enterprise,Accessories,Orbit Dock,3,208,0.11543795620437956,551.97,359.9,192.07,73.5,2025-08-18
2025-07-19,ORD-101420,C-4463,EMEA,Social,Consumer,Audio,Halo Headset,3,125,0.12,330,217.87,112.13,23.16,2023-08-03
2025-07-19,ORD-101421,C-4854,North America,Paid Search,Enterprise,Audio,Echo Buds,8,79,0.015437956204379561,622.24,455.05,167.19,82.86,2023-12-31
2025-07-19,ORD-101422,C-4257,APAC,Social,Consumer,Audio,Halo Headset,1,125,0.04,120,72.62,47.38,9.34,2025-08-09
2025-07-19,ORD-101423,C-4443,EMEA,Email,SMB,Home,Nest Sensor,2,64,0.07,119.04,68.56,50.48,8.88,2023-05-31
2025-07-19,ORD-101424,C-4342,North America,Affiliate,Consumer,Wearables,Aura Watch,1,329,0.2066058394160584,261.03,185.26,75.77,23.57,2025-09-17
2025-07-19,ORD-101425,C-4777,EMEA,Social,Enterprise,Home,Beacon Lamp,5,192,0.13,835.2,721.65,113.55,59.13,2024-11-26
2025-07-19,ORD-101426,C-4709,EMEA,Affiliate,Enterprise,Home,Nest Sensor,5,64,0.13,278.4,171.39,107.01,20.36,2023-09-29
2025-07-19,ORD-101427,C-4272,North America,Social,SMB,Accessories,Shield Case,1,204,0.1,183.6,137.89,45.71,14.33,2025-08-17
2025-07-20,ORD-101428,C-4293,North America,Paid Search,Enterprise,Audio,Echo Buds,4,79,0.015547445255474452,311.09,227.53,83.56,41.47,2025-02-14
2025-07-20,ORD-101429,C-4421,APAC,Affiliate,Enterprise,Home,Vista Hub,8,214,0.11,1523.68,1212.14,311.54,113.71,2025-04-21
2025-07-20,ORD-101430,C-4533,APAC,Social,Enterprise,Wearables,Nimbus Ring,2,245,0.08,450.8,357.64,93.16,40.92,2024-12-30
2025-07-20,ORD-101431,C-4458,APAC,Social,SMB,Accessories,Shield Case,3,204,0.09,556.92,413.67,143.25,33.99,2025-01-04
2025-07-20,ORD-101432,C-4204,EMEA,Paid Search,Consumer,Accessories,Orbit Dock,2,208,0.03554744525547445,401.21,239.93,161.28,53.49,2025-05-09
2025-07-20,ORD-101433,C-4414,APAC,Social,Enterprise,Audio,Halo Headset,6,125,0,750,435.73,314.27,78.7,2024-08-10
2025-07-20,ORD-101434,C-4472,North America,Social,Consumer,Audio,Halo Headset,3,125,0,375,217.87,157.13,33.47,2023-04-25
2025-07-20,ORD-101435,C-4197,EMEA,Social,Consumer,Home,Nest Sensor,3,64,0,192,102.83,89.17,19.99,2024-11-23
2025-07-20,ORD-101436,C-4675,APAC,Social,SMB,Audio,Echo Buds,3,79,0,237,170.65,66.35,25.4,2025-03-08
2025-07-20,ORD-101437,C-4302,EMEA,Affiliate,Enterprise,Home,Vista Hub,7,214,0,1498,1060.62,437.38,138.61,2025-03-20
2025-07-20,ORD-101438,C-4433,EMEA,Paid Search,SMB,Audio,Halo Headset,3,125,0.13554744525547444,324.17,217.87,106.3,43.22,2025-09-08
2025-07-21,ORD-101439,C-4354,North America,Paid Search,Enterprise,Home,Vista Hub,9,214,0.10565693430656933,1722.5,1363.66,358.84,229.93,2023-10-30
2025-07-21,ORD-101440,C-4504,North America,Email,Consumer,Home,Nest Sensor,3,64,0.04,184.32,102.83,81.49,11.66,2024-09-27
2025-07-21,ORD-101441,C-4929,APAC,Affiliate,Enterprise,Audio,Halo Headset,3,125,0.01,371.25,217.87,153.38,30.84,2024-04-16
2025-07-21,ORD-101442,C-4863,North America,Social,Enterprise,Home,Beacon Lamp,3,192,0.07,535.68,432.99,102.69,45.18,2025-01-30
2025-07-21,ORD-101443,C-4635,EMEA,Email,Consumer,Audio,Halo Headset,2,125,0.03,242.5,145.24,97.26,24.12,2023-05-19
2025-07-21,ORD-101444,C-4721,APAC,Paid Search,SMB,Home,Beacon Lamp,3,192,0.01565693430656934,566.98,432.99,133.99,75.68,2024-09-07
2025-07-21,ORD-101445,C-4968,EMEA,Paid Search,Enterprise,Home,Beacon Lamp,1,192,0.055656934306569344,181.31,144.33,36.98,24.2,2024-01-26
2025-07-21,ORD-101446,C-4474,EMEA,Affiliate,Consumer,Wearables,Pulse Band,1,105,0,105,56.39,48.61,8.33,2025-07-20
2025-07-21,ORD-101447,C-4280,North America,Email,SMB,Home,Nest Sensor,1,64,0.14,55.04,34.28,20.76,5.51,2024-07-22
2025-07-21,ORD-101448,C-4129,APAC,Paid Search,Enterprise,Audio,Echo Buds,3,79,0.01565693430656934,233.29,170.65,62.64,31.14,2024-01-02
2025-07-21,ORD-101449,C-4363,APAC,Organic,Consumer,Audio,Halo Headset,2,125,0,250,145.24,104.76,0,2023-12-26
2025-07-21,ORD-101450,C-4182,APAC,Email,Consumer,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,47.36,2025-03-07
2025-07-22,ORD-101451,C-4528,APAC,Social,Consumer,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,45.96,2023-07-20
2025-07-22,ORD-101452,C-4162,North America,Email,Consumer,Accessories,Flux Cable,3,93,0,279,171.28,107.72,22.61,2023-05-03
2025-07-22,ORD-101453,C-4885,North America,Paid Search,Enterprise,Home,Nest Sensor,5,64,0.015766423357664233,314.95,171.39,143.56,42.09,2024-05-24
2025-07-22,ORD-101454,C-4166,APAC,Email,Consumer,Home,Beacon Lamp,2,192,0,384,288.66,95.34,33.96,2023-01-26
2025-07-22,ORD-101455,C-4655,EMEA,Email,SMB,Accessories,Orbit Dock,3,208,0,624,359.9,264.1,56.96,2024-05-02
2025-07-22,ORD-101456,C-4300,APAC,Organic,SMB,Accessories,Flux Cable,3,93,0,279,171.28,107.72,0,2024-07-27
2025-07-22,ORD-101457,C-4231,APAC,Organic,Consumer,Home,Nest Sensor,3,64,0.12,168.96,102.83,66.13,0,2023-08-16
2025-07-22,ORD-101458,C-4937,North America,Affiliate,SMB,Accessories,Flux Cable,1,93,0.12,81.84,57.09,24.75,7,2024-07-29
2025-07-22,ORD-101459,C-4567,North America,Social,Enterprise,Wearables,Nimbus Ring,9,245,0.1,1984.5,1609.39,375.11,164.81,2023-01-23
2025-07-22,ORD-101460,C-4247,North America,Affiliate,Consumer,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,50.63,2024-03-14
2025-07-22,ORD-101461,C-4845,APAC,Affiliate,SMB,Home,Nest Sensor,2,64,0,128,68.56,59.44,9.58,2024-09-12
2025-07-22,ORD-101462,C-4727,EMEA,Affiliate,SMB,Accessories,Flux Cable,2,93,0,186,114.19,71.81,11.85,2023-02-15
2025-07-22,ORD-101463,C-4752,APAC,Social,Enterprise,Home,Nest Sensor,2,64,0,128,68.56,59.44,13.44,2024-08-28
2025-07-23,ORD-101464,C-4679,EMEA,Organic,Enterprise,Accessories,Orbit Dock,8,208,0.14,1431.04,959.73,471.31,0,2025-05-18
2025-07-23,ORD-101465,C-4807,EMEA,Affiliate,Consumer,Home,Beacon Lamp,3,192,0,576,432.99,143.01,35.66,2024-03-14
2025-07-23,ORD-101466,C-4273,EMEA,Affiliate,Enterprise,Home,Vista Hub,6,214,0,1284,909.1,374.9,130.51,2025-01-06
2025-07-23,ORD-101467,C-4284,APAC,Email,Consumer,Accessories,Shield Case,2,204,0,408,275.78,132.22,43.35,2025-04-09
2025-07-23,ORD-101468,C-4273,EMEA,Paid Search,SMB,Accessories,Shield Case,2,204,0.11587591240875914,360.72,275.78,84.94,48.27,2025-05-02
2025-07-23,ORD-101469,C-4645,APAC,Affiliate,Consumer,Home,Nest Sensor,1,64,0.08,58.88,34.28,24.6,6.19,2023-03-04
2025-07-23,ORD-101470,C-4993,North America,Email,Enterprise,Wearables,Nimbus Ring,1,245,0.1,220.5,178.82,41.68,14.53,2024-06-17
2025-07-23,ORD-101471,C-4785,EMEA,Social,Enterprise,Accessories,Orbit Dock,7,208,0,1456,839.77,616.23,144.01,2025-03-10
2025-07-23,ORD-101472,C-4533,EMEA,Social,SMB,Wearables,Aura Watch,2,329,0.1082116788321168,586.8,370.88,215.92,53.57,2023-10-03
2025-07-23,ORD-101473,C-4108,North America,Organic,SMB,Wearables,Nimbus Ring,1,245,0.05,232.75,178.82,53.93,0,2023-01-12
2025-07-23,ORD-101474,C-4322,EMEA,Paid Search,SMB,Wearables,Aura Watch,2,329,0.17408759124087592,543.45,370.88,172.57,72.72,2023-09-29
2025-07-23,ORD-101475,C-4808,EMEA,Social,Consumer,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,22.48,2024-07-16
2025-07-24,ORD-101476,C-4343,North America,Affiliate,Consumer,Home,Vista Hub,2,214,0.03,415.16,303.03,112.13,29.46,2025-05-03
2025-07-24,ORD-101477,C-4823,EMEA,Email,Enterprise,Audio,Halo Headset,3,125,0,375,217.87,157.13,28.05,2023-02-24
2025-07-24,ORD-101478,C-4383,EMEA,Paid Search,Consumer,Accessories,Shield Case,3,204,0.015985401459854016,602.22,413.67,188.55,80.68,2024-12-07
2025-07-24,ORD-101479,C-4996,North America,Social,SMB,Accessories,Shield Case,2,204,0,408,275.78,132.22,29.14,2024-04-06
2025-07-24,ORD-101480,C-4808,EMEA,Social,SMB,Wearables,Nimbus Ring,1,245,0,245,178.82,66.18,18.63,2023-02-10
2025-07-24,ORD-101481,C-4521,APAC,Social,SMB,Wearables,Pulse Band,2,105,0,210,112.78,97.22,14.13,2024-11-15
2025-07-24,ORD-101482,C-4328,EMEA,Affiliate,Consumer,Accessories,Orbit Dock,2,208,0,416,239.93,176.07,29.65,2023-03-23
2025-07-24,ORD-101483,C-4540,EMEA,Organic,SMB,Wearables,Pulse Band,3,105,0.09,286.65,169.17,117.48,0,2025-05-17
2025-07-24,ORD-101484,C-4784,APAC,Affiliate,Consumer,Audio,Halo Headset,2,125,0.1,225,145.24,79.76,19.2,2025-04-07
2025-07-24,ORD-101485,C-4677,EMEA,Paid Search,Enterprise,Accessories,Shield Case,2,204,0.015985401459854016,401.48,275.78,125.7,53.79,2024-08-02
2025-07-24,ORD-101486,C-4376,North America,Affiliate,Consumer,Home,Nest Sensor,1,64,0,64,34.28,29.72,3.86,2025-06-21
2025-07-24,ORD-101487,C-4198,APAC,Organic,Consumer,Wearables,Aura Watch,3,329,0.05861313868613139,929.15,556.46,372.69,0,2025-04-15
2025-07-24,ORD-101488,C-4501,EMEA,Affiliate,SMB,Accessories,Flux Cable,3,93,0.09,253.89,171.28,82.61,26.85,2022-12-31
2025-07-24,ORD-101489,C-4523,EMEA,Paid Search,Enterprise,Home,Vista Hub,4,214,0.015985401459854016,842.32,606.07,236.25,112.85,2023-11-17
2025-07-24,ORD-101490,C-4728,APAC,Paid Search,SMB,Home,Nest Sensor,1,64,0.015985401459854016,62.98,34.28,28.7,8.44,2024-06-10
2025-07-25,ORD-101491,C-4875,APAC,Email,Consumer,Audio,Halo Headset,1,125,0,125,72.62,52.38,12.95,2023-10-15
2025-07-25,ORD-101492,C-4248,APAC,Paid Search,Consumer,Home,Beacon Lamp,2,192,0.016094890510948902,377.82,288.66,89.16,50.68,2023-05-27
2025-07-25,ORD-101493,C-4962,EMEA,Email,Consumer,Audio,Echo Buds,2,79,0.1,142.2,113.76,28.44,10.81,2024-08-11
2025-07-25,ORD-101494,C-4949,EMEA,Email,Consumer,Accessories,Shield Case,1,204,0.08,187.68,137.89,49.79,20.6,2024-05-17
2025-07-25,ORD-101495,C-4569,North America,Organic,Enterprise,Accessories,Shield Case,1,204,0,204,137.89,66.11,0,2023-02-17
2025-07-25,ORD-101496,C-4114,EMEA,Email,SMB,Home,Beacon Lamp,1,192,0,192,144.33,47.67,20.41,2023-07-20
2025-07-25,ORD-101497,C-4415,EMEA,Affiliate,Consumer,Audio,Echo Buds,3,79,0,237,170.65,66.35,21,2024-11-13
2025-07-25,ORD-101498,C-4494,EMEA,Organic,Consumer,Wearables,Nimbus Ring,3,245,0.01,727.65,536.46,191.19,0,2025-02-11
2025-07-26,ORD-101499,C-4901,North America,Paid Search,Enterprise,Wearables,Aura Watch,1,329,0.07562043795620438,304.12,185.58,118.54,40.85,2024-06-05
2025-07-26,ORD-101500,C-4549,EMEA,Paid Search,SMB,Wearables,Nimbus Ring,1,245,0.016204379562043795,241.03,178.82,62.21,32.37,2025-04-17
2025-07-26,ORD-101501,C-4993,North America,Social,SMB,Audio,Halo Headset,1,125,0,125,72.62,52.38,10.43,2025-09-04
2025-07-26,ORD-101502,C-4277,North America,Social,Consumer,Accessories,Orbit Dock,3,208,0.15,530.4,359.9,170.5,47.17,2025-02-10
2025-07-26,ORD-101503,C-4853,North America,Paid Search,Enterprise,Wearables,Aura Watch,9,329,0.08562043795620437,2707.48,1670.19,1037.29,363.63,2025-02-21
2025-07-26,ORD-101504,C-4726,North America,Affiliate,Enterprise,Home,Vista Hub,5,214,0,1070,757.59,312.41,92.19,2024-09-24
2025-07-26,ORD-101505,C-4933,North America,Affiliate,Enterprise,Home,Nest Sensor,3,64,0.1,172.8,102.83,69.97,12.87,2025-08-15
2025-07-26,ORD-101506,C-4546,APAC,Organic,Enterprise,Audio,Halo Headset,3,125,0,375,217.87,157.13,0,2023-10-19
2025-07-26,ORD-101507,C-4210,EMEA,Organic,Consumer,Accessories,Orbit Dock,2,208,0,416,239.93,176.07,0,2025-08-31
2025-07-26,ORD-101508,C-4334,EMEA,Email,Consumer,Audio,Echo Buds,1,79,0.14,67.94,56.88,11.06,4.39,2023-10-12
2025-07-27,ORD-101509,C-4817,APAC,Paid Search,SMB,Wearables,Nimbus Ring,1,245,0.016313868613138684,241,178.82,62.18,32.41,2023-05-14
2025-07-27,ORD-101510,C-4940,EMEA,Organic,SMB,Home,Vista Hub,3,214,0,642,454.55,187.45,0,2025-05-07
2025-07-27,ORD-101511,C-4918,APAC,Social,Enterprise,Accessories,Shield Case,5,204,0.11,907.8,689.45,218.35,79.81,2024-02-24
2025-07-27,ORD-101512,C-4883,APAC,Affiliate,Consumer,Wearables,Nimbus Ring,2,245,0.02,480.2,357.64,122.56,42.5,2025-01-05
2025-07-27,ORD-101513,C-4216,APAC,Affiliate,SMB,Home,Beacon Lamp,2,192,0,384,288.66,95.34,41.59,2024-08-12
2025-07-27,ORD-101514,C-4350,North America,Email,SMB,Audio,Echo Buds,1,79,0.14,67.94,56.88,11.06,5.23,2024-08-31
2025-07-27,ORD-101515,C-4864,EMEA,Affiliate,SMB,Accessories,Orbit Dock,2,208,0,416,239.93,176.07,26.15,2024-10-17
2025-07-27,ORD-101516,C-4802,EMEA,Social,SMB,Accessories,Flux Cable,3,93,0.05,265.05,171.28,93.77,22.58,2025-09-17
2025-07-27,ORD-101517,C-4285,APAC,Email,Consumer,Accessories,Shield Case,3,204,0.01,605.88,413.67,192.21,61.28,2023-01-15
2025-07-27,ORD-101518,C-4809,North America,Organic,Enterprise,Wearables,Nimbus Ring,3,245,0,735,536.46,198.54,0,2025-03-22
2025-07-27,ORD-101519,C-4179,North America,Affiliate,Enterprise,Audio,Echo Buds,5,79,0.13,343.65,284.41,59.24,28.59,2024-03-16
2025-07-27,ORD-101520,C-4271,EMEA,Paid Search,Consumer,Home,Vista Hub,2,214,0.06631386861313869,399.62,303.03,96.59,53.74,2023-12-24
2025-07-27,ORD-101521,C-4863,North America,Social,Enterprise,Accessories,Shield Case,2,204,0,408,275.78,132.22,37.34,2024-07-31
2025-07-27,ORD-101522,C-4723,APAC,Organic,Enterprise,Wearables,Aura Watch,1,329,0.059817518248175175,309.32,185.63,123.69,0,2024-02-24
2025-07-27,ORD-101523,C-4821,APAC,Affiliate,Enterprise,Accessories,Orbit Dock,8,208,0,1664,959.73,704.27,106.05,2023-01-10
2025-07-27,ORD-101524,C-4583,EMEA,Social,Enterprise,Accessories,Flux Cable,8,93,0,744,456.76,287.24,81.37,2023-04-10
2025-07-28,ORD-101525,C-4822,North America,Social,Consumer,Home,Nest Sensor,2,64,0,128,68.56,59.44,11.52,2025-04-01
2025-07-28,ORD-101526,C-4795,APAC,Social,Consumer,Audio,Halo Headset,1,125,0,125,72.62,52.38,12.33,2023-04-27
2025-07-28,ORD-101527,C-4959,EMEA,Email,SMB,Audio,Echo Buds,3,79,0,237,170.65,66.35,15.79,2024-06-20
2025-07-28,ORD-101528,C-4692,APAC,Paid Search,SMB,Wearables,Nimbus Ring,3,245,0.016423357664233577,722.93,536.46,186.47,97.33,2025-09-05
2025-07-28,ORD-101529,C-4602,APAC,Social,Enterprise,Accessories,Orbit Dock,7,208,0,1456,839.77,616.23,96.1,2025-05-08
